,ENSG00000123096,ENSG00000131095,ENSG00000048649,ENSG00000078549,ENSG00000206172,ENSG00000244734,ENSG00000121966,ENSG00000155980,ENSG00000127914,ENSG00000170275,ENSG00000188536,ENSG00000038427,ENSG00000078114,ENSG00000104324,ENSG00000157833,ENSG00000146005,ENSG00000225465,ENSG00000117592,ENSG00000168280,ENSG00000120063,ENSG00000124749,ENSG00000152661,ENSG00000089169,ENSG00000111328,ENSG00000141279,ENSG00000152990,ENSG00000092820,ENSG00000152518,ENSG00000104361,ENSG00000147027,ENSG00000196739,ENSG00000087263,ENSG00000185650,ENSG00000119729,ENSG00000108932,ENSG00000107562,ENSG00000124942
BM_10_670,4.334977861,12.00796723,7.369835428,8.026526197,3.839999981,10.00142985,2.769434228,10.54339667,8.313372148,5.543758733,5.346439657,7.687582268,8.852681134,4.795920857,4.169318695,6.733156115,6.314487321,6.727870756,9.923285539,6.806222128,4.556256189,8.569095714,7.500628336,4.749256454,6.905286054,6.06300378,7.165989119,4.435482907,5.950421287,6.897577873,2.748346077,5.250613387,5.55653777,5.741305322,2.966681379,3.419377738,9.43154013
BM_10_678,3.292168204,12.12078922,7.444916958,7.901009103,0.728825755,5.5917059,2.783280746,11.01071003,8.178964602,5.896821582,1.771917698,7.987230259,8.844959604,4.794926077,4.690215178,6.53708269,6.035809137,7.023739252,10.27313774,7.213720643,4.016416804,9.183073565,6.778180763,5.311145221,7.232837239,6.228688956,6.768982513,4.653592789,5.203481784,7.166347338,4.476592968,5.245419887,5.811090767,5.953185477,1.656712742,3.047190554,10.00786455
BM_10_708,3.79172142,12.80389346,7.572572116,8.059176905,-0.804123137,4.350719586,2.080423365,10.99115787,8.525160167,5.488934402,0.518058469,8.0664754,8.830415714,4.581815169,4.322424319,6.743295778,6.317510356,6.782546627,10.30666472,6.739230704,3.747247785,9.167631792,7.077545554,4.902031536,7.204093609,5.80033176,6.75124904,4.744788784,5.723136308,7.16838068,3.807853013,5.281644802,5.866537231,5.850626245,2.586711058,4.369663703,9.725896977
BM_10_597,3.791782421,12.2408356,7.437534449,8.022749175,0.26484435,5.715438796,1.982350814,10.70232087,8.402760207,5.697649919,1.582667793,7.66495139,9.018324922,4.914567348,4.712454293,6.80916341,6.151527128,6.958883176,10.14872643,6.947784083,4.185333754,8.94209451,6.399790206,4.9145845,7.310424302,6.24580486,7.172242843,4.514040911,5.162146011,7.202016064,3.914969018,5.365605719,5.430040533,5.782246052,2.672465077,2.663094987,9.148207511
hB_RNA_13640,3.648345133,11.69132656,7.424642999,7.324587009,1.061129815,6.717246739,1.560386249,10.48675154,8.485951868,5.296477447,2.375686469,7.875680718,8.81136432,4.571136006,2.887469454,5.936383105,6.040203391,7.356942732,10.09143277,7.108109215,4.367160354,9.365199815,6.698830155,4.558667673,7.171421915,5.544263803,6.261414725,4.394014849,5.936853222,6.829756552,3.240791653,5.315789548,5.632753798,5.784819422,3.482625247,3.179721082,9.769072483
BM_10_707,4.185493813,12.51074605,7.565173866,7.936047955,0.364360723,6.541973287,2.388303971,10.71272482,8.61353947,5.543917106,2.539447047,7.772770783,8.790566096,4.838322246,4.056149217,6.230623936,6.153177065,6.97095679,10.29064604,6.782092665,4.483930915,8.630267773,6.919478037,4.803181309,7.275633069,6.03981379,6.983295413,4.363584427,5.543549194,6.666132569,2.98696451,5.297982145,5.099163663,5.623410687,2.706512367,3.336186597,9.17846444
BM_10_610,3.78951292,13.77139827,7.278856595,7.785144457,1.257114159,7.15719731,2.492124594,10.45676581,8.076181287,5.830280421,2.986818604,7.596511118,8.784762849,4.670140407,4.17077077,6.406824737,6.364110231,6.747745294,9.849838131,6.748448194,4.096740457,8.15837174,6.269297897,4.894974409,7.130105256,6.158432589,6.773491157,4.965665912,5.587561203,6.757658193,3.905967035,5.208731792,6.150127061,5.913973723,2.563904037,2.534064985,9.647975436
hB_RNA_13444,4.323871237,13.99306706,7.483465213,8.155647667,0.466985424,6.686398398,3.938262178,10.98229073,8.594545548,5.730775584,1.900507979,8.33219228,9.217692319,5.374840418,4.017313005,6.588431602,5.135359201,7.301034977,10.34507657,7.314147523,4.442761678,9.35332628,6.11178292,5.036889002,6.975937911,6.04291561,7.113469901,5.461503837,5.183039577,7.10767304,3.859248813,5.304116417,6.824686406,6.19959113,3.839123717,4.0647998,10.46906092
hB_RNA_13518,3.316036576,12.4550628,7.377739251,8.259039467,1.351920315,6.207077567,2.796737388,10.45350688,8.043696991,5.924407023,2.886561856,7.634573706,9.085498756,4.919717716,4.898895547,7.129442498,5.348735522,6.868010497,9.698306814,7.42163789,3.704967925,9.12292639,5.219907941,5.274047279,7.199997698,6.482340089,6.968578638,5.253753252,4.78382379,7.403126107,4.147044862,5.297479806,6.05839978,6.444518753,2.672457419,3.984602352,10.06120708
BM_10_743,3.820094307,12.71695593,7.361193946,7.739101842,3.322233543,6.640284716,2.664180062,10.51659046,8.150939628,5.626303122,5.121726891,8.070267703,8.733910468,4.452428667,3.956650343,6.499818301,6.24868878,7.259593367,10.03632537,6.920019429,3.684148698,8.911493671,7.631636799,4.804125718,6.867522027,5.796494163,6.862601285,4.338929345,6.082683552,6.582370916,2.930746269,5.19772492,5.299107169,5.33549529,3.176774742,1.826525311,9.908387566
hB_RNA_13589,3.684429023,11.967256,7.251527433,7.661163413,0.575299094,6.445630694,1.43904124,10.67286799,8.242217889,5.430354673,2.72694354,7.712978014,8.666541021,4.669122839,3.935814495,6.12810123,6.299617328,6.307068948,9.818153342,6.732301691,3.987310898,8.817390402,7.002194844,4.735691904,7.052697002,5.699703052,6.570922279,4.979354131,6.04928248,6.485837981,4.02743293,4.987501118,5.885167671,5.515027591,2.783545669,2.203746551,9.580269436
hB_RNA_13158,3.544020658,12.18399202,7.528656133,7.800130828,0.836454512,5.890603188,0.595493709,10.70008642,8.309547699,4.932973305,2.422077037,7.496642548,8.550013862,4.128119629,3.778016511,5.80793512,6.409513121,6.457126948,9.735967431,6.055080446,4.688668736,8.210964454,6.760460094,4.490995433,6.839091589,5.788287344,6.38834659,3.586255933,5.459778632,5.982246648,3.405224232,5.404866741,5.436022165,5.13636236,3.46014391,2.464434928,9.589466502
BM_10_571,3.947249178,11.89777636,7.420388021,7.785899206,1.09045593,6.864343563,1.989361913,10.6891319,8.1881696,5.534241774,2.9025575,8.013710317,8.685605175,4.839070386,4.844788665,6.719376969,5.897453018,6.689608171,9.897798643,6.897847184,4.227433633,8.782420029,6.184705896,4.93782225,7.129033382,6.200329978,6.867782145,4.450771167,5.436211179,7.172203869,3.570015583,5.027998185,5.637708737,5.818835992,1.954546997,3.310992041,9.833390958
hB_RNA_13512,3.492059919,12.27626061,7.301269328,7.773316959,1.21006779,6.458002579,2.260113952,10.38079349,8.145916839,5.483376664,2.600756338,7.635129045,8.44257012,4.544711342,4.71614697,6.504661945,6.414884921,6.199362037,9.904266416,6.424229808,4.832837025,8.343891113,6.873355381,4.796207952,7.052126366,5.857755584,6.541105281,4.602720549,5.417358423,6.450428383,3.627074333,5.2732057,5.352041399,5.323857249,2.423788188,2.685579037,9.370512983
BM_10_630,2.877999173,12.40473485,7.556995271,7.705149729,1.851685256,7.170781894,2.628908298,10.84298899,8.449449556,5.651376188,1.721452627,7.629768758,8.673650053,4.357171099,3.924403309,6.448302436,6.622869681,6.42840298,10.27549994,6.536936194,4.649928452,8.226180531,7.29927606,4.206418839,7.168560205,5.598435221,6.126018355,5.421745515,6.253018287,6.089751077,3.494788747,5.140836766,5.989028186,5.691944687,2.731428439,2.042756703,9.418861793
hB_RNA_13649,4.422826596,12.73853508,7.780498085,8.401322918,2.703310339,8.520491378,2.398171138,10.92879857,8.672948013,6.277122796,2.973114273,8.528512835,9.301645021,5.125231444,5.384108189,7.224699645,5.620759797,7.113446643,10.18478597,7.248061188,4.181450541,9.229861172,6.529804845,5.205847478,7.131667723,6.56796634,7.387245693,4.972270582,5.071008701,7.448092091,3.308493365,5.195416776,6.037705338,5.922283119,2.054865596,2.662519008,10.29510786
BM_10_793,3.830285568,11.95663446,7.641665927,7.807181655,1.139469308,6.803413902,2.098590812,10.03058934,8.613904183,5.633282904,2.046254224,7.483704602,8.929713085,4.631681103,3.920799378,6.081422183,6.813950169,6.671976494,10.15271914,6.497544904,4.645708494,8.5411227,6.417725999,4.343252106,7.341994371,6.128539593,6.860750364,3.898754239,5.333377848,7.029436862,2.51992513,5.333436235,4.743609445,5.579482051,2.917534957,3.489640981,9.04088343
hB_RNA_12484,4.301000654,12.74027375,7.767667114,8.182748314,-1.401880016,5.399983288,2.674366911,10.76603645,8.574222098,6.032101891,1.000876639,8.493056025,9.152317173,5.183090329,6.178086299,7.508880906,6.096481615,6.850590604,10.14768796,7.147103921,4.668144612,9.62205073,6.33165077,5.602925329,7.243464034,6.618852306,7.485710105,5.215508908,5.066887624,7.343974792,4.289813604,5.522593222,6.158946613,6.4455747,1.000128278,3.680277987,10.31465539
hB_RNA_12474,3.894877879,11.72095455,7.613371698,7.75053006,0.757836137,6.923786868,1.854149925,10.67840776,8.395104094,5.453588532,2.529859556,7.462282127,8.853232844,4.399396518,5.166552711,7.038516831,6.503603695,6.53995303,10.26757153,6.568091721,4.309055688,8.473955758,7.246641643,4.997349198,7.237270526,6.296062603,6.705339807,4.33598622,5.429890065,6.946172089,3.345130067,5.076904617,5.006802141,5.57058475,2.793872947,3.607762814,9.409167535
BM_10_588,3.633931677,12.58130848,7.466443508,8.061690865,3.128095306,9.349003329,2.293830592,10.44147524,8.5074205,5.708756031,5.706398546,7.987146091,8.878631797,4.526143331,5.112532771,7.195646453,6.451711556,6.859972952,9.957581715,7.027305338,4.570575382,8.85799169,6.504732215,5.052226148,7.231331886,6.111336192,6.589609084,4.605449344,5.632736811,6.756646674,3.811199328,5.304710763,5.910362372,5.937270225,1.900932243,3.043464766,9.81060934
BM_10_710,3.874870066,11.54353581,7.714427144,8.088439066,0.402002354,5.834042755,3.452101229,10.59873554,8.846173095,5.622845447,1.340138821,8.110903768,9.032921879,5.05019661,5.893801387,7.098406651,6.260200217,6.996000733,10.34098071,7.008470723,4.801369275,9.45155756,6.637979973,5.472101212,7.670977224,6.237984305,7.200875391,5.101760506,5.688968233,7.088243109,3.332305259,5.304716403,6.046626598,6.350618376,2.702768021,2.948775502,10.07198875
BM_10_744,3.508371829,11.30600757,7.500764055,7.889183564,3.238919479,9.055793292,2.419237446,10.40930504,8.460821243,5.542017157,4.467150954,7.697323167,8.748132443,4.489167029,4.07801111,6.294412033,6.35535996,6.808472514,9.96875921,6.722896906,4.308766874,8.930243676,6.880343281,4.594993697,7.208976598,5.603813514,6.470374928,4.20863876,6.086262755,6.967133146,2.786896358,5.239242127,5.569618849,5.742399193,2.955245431,2.565172365,10.02645911
BM_10_654,3.260651036,12.20565994,7.560809915,7.86207936,-0.015359622,5.630200071,1.456743596,10.76224927,8.343238942,5.731860235,1.671325323,7.799803547,8.851613168,4.169825134,5.216565908,6.82560636,6.687274665,6.384695825,10.31930381,6.473999815,4.354907131,8.614178139,6.959154174,5.178930655,7.452676505,5.690374522,6.827432467,4.079286923,5.930848882,6.461954976,3.858453286,5.3864908,5.522296592,6.055608816,2.247233025,2.574457885,9.852356291
BM_10_792,3.296138067,12.014868,7.61744747,8.042389427,2.818895746,8.725250486,2.462252171,10.79173165,8.379392645,5.490060994,5.100616964,7.821145753,8.786094534,4.89788344,5.590380788,7.264359149,6.297289165,6.413969006,10.30532223,6.587804345,4.16535791,8.783249588,7.007212923,5.370399389,7.347303837,6.020874099,7.261030069,4.491967646,5.536346739,6.77774586,3.676669831,5.169167843,5.250995854,6.052265842,1.934013934,2.749041894,9.30450899
BM_10_596,4.179456375,12.93260067,7.739311227,8.028475904,0.16269585,6.819472174,1.787829348,11.09482981,8.699971804,6.212976379,2.491173414,8.490289783,9.209191886,4.989252014,5.12598024,7.181395442,6.128682933,7.086764663,10.40565053,7.020740563,4.705156993,9.273225463,6.492891459,5.138649568,7.330448611,6.855824427,7.208130354,4.953374422,5.391648466,7.279108088,3.400180137,5.278313422,6.215225486,6.105997824,2.463484174,2.676093331,10.11689152
hB_RNA_12532,4.090423989,12.82755756,7.689301807,8.149811046,3.055117941,9.046979599,4.177553272,10.86324574,8.688840351,5.795507405,4.706088404,8.389824298,9.062311334,5.001896165,5.615967327,7.347434031,5.689256198,6.819916445,10.05114005,6.985388673,5.10192645,9.207042333,5.701836218,4.952098906,7.349949905,6.256582071,7.448383694,4.8618423,5.525900653,6.902158198,4.2033406,5.374890631,6.560146711,6.392824528,2.328808018,2.754513229,10.580665
BM_10_798,3.872468164,12.74749631,7.424793627,7.884116788,2.152639315,7.127930187,3.422213383,10.73218353,8.43927947,5.592491461,2.638856502,8.076783981,8.652413975,4.765388881,3.100679942,6.417838905,6.164275695,6.936234605,9.808757405,6.812500516,3.999101509,8.711777818,6.880593399,4.394741765,6.962652835,5.379818148,6.693613601,4.81886448,6.116757985,6.409604673,2.934103378,5.47270603,6.256471568,5.56810044,3.039140486,3.179154846,9.928063776
